Event Number,HT,MET,MR,Rsq,Invariant Mass,Sum E_T,Centrality,Sphericity,Aplanarity,Cos(Theta) Jet-MET,Delta R (Avg),Jet Multiplicity,Lepton Multiplicity,Lepton Isolated Count,Lepton Avg Isolation,Photon Isolated Count,Photon Avg Isolation,Dark Photon Produced
9540,32.15281466879131,0.0,14000.000000000013,0.0,14000.000000000013,32.15281466879131,0.0022966296191993772,15.030002126496194,4.727244720710249,0.0,6.5146501405008435,45,2,0,3.756073462502827,31,1.6153693462425138,False
9541,123.94646057890164,0.0,14000.000000014434,0.0,14000.000000014434,123.94646057890164,0.008853318612769561,69.83881784916201,30.289973287809268,0.0,5.084875710979008,141,4,0,31.55564621484151,30,7.106176288394698,False
9542,43.80500362593318,0.0,14000.000000151773,0.0,14000.000000151773,43.80500362593318,0.0031289288303898784,29.08438453984854,12.427556601603778,0.0,6.0040416323704315,81,5,0,8.218266426872722,35,2.4276241367636304,False
9543,58.58597606534587,0.0,14000.000000095526,0.0,14000.000000095526,58.58597606534587,0.00418471257606758,34.778954923254545,16.628040654316404,0.0,5.075249692313967,84,0,0,0.0,22,3.6062355135320545,False
9544,34.9341278081318,0.0,14000.000000006701,0.0,14000.000000006701,34.9341278081318,0.0024952948434367912,41.45649633747487,19.816304448739196,0.0,5.479834647018057,55,2,0,3.036107761234338,34,3.6599906372648476,False
9545,53.25729189320014,0.0,13999.999999997057,0.0,13999.999999997057,53.25729189320014,0.003804092278086524,24.668129195774,9.092429291729125,0.0,5.760021387706587,70,0,0,0.0,22,3.080193326459701,False
9546,46.62323191586309,0.0,13999.999999996602,0.0,13999.999999996602,46.62323191586309,0.003330230851133886,36.36060516319272,17.184399567183007,0.0,5.224026414481143,70,4,1,0.4607538694805399,20,4.081378575851235,False
9547,77.50321862172426,0.0,14000.000000030981,0.0,14000.000000030981,77.50321862172426,0.005535944187253768,64.24751210144221,30.95227290052081,0.0,5.289440369579201,102,0,0,0.0,30,5.586127173836699,False
9548,33.566354061891566,0.0,14000.000000750908,0.0,14000.000000750908,33.566354061891566,0.0023975967185779425,9.45327230624989,2.5954760451252152,0.0,6.271740727552444,46,0,0,0.0,22,1.2604975312250222,False
9549,248.5604666264116,0.0,14000.000000006552,0.0,14000.000000006552,248.5604666264116,0.017754319044735376,151.11727519377402,67.22334275497309,0.0,4.7476090466900915,267,6,0,13.710561705380671,21,17.101201460030932,False
9550,193.7920270100723,0.0,13999.999999935691,0.0,13999.999999935691,193.7920270100723,0.013842287643640178,136.5007778679946,57.01607923639003,0.0,4.702870499241473,198,6,0,34.639128817690555,23,13.962118587255858,False
9551,210.133980051842,0.0,14000.000000025564,0.0,14000.000000025564,210.133980051842,0.015009570003675593,119.83584009061519,56.764923315950085,0.0,4.711002630872409,239,2,0,0.8290979316081524,15,19.83963345520427,False
9552,89.46543336898208,0.0,14000.000000000024,0.0,14000.000000000024,89.46543336898208,0.006390388097784423,61.72821255612999,26.431040040939706,0.0,4.70830195033533,127,3,0,8.973911865890628,32,11.731833837401066,False
9553,52.35636184155381,0.0,13999.999999890315,0.0,13999.999999890315,52.35636184155381,0.0037397401315688574,24.403217936311286,6.271399948700326,0.0,5.952137200878903,71,0,0,0.0,28,1.6629504576203555,False
9554,116.4441474233957,0.0,13999.999999995176,0.0,13999.999999995176,116.4441474233957,0.008317439101673988,118.20822376256788,54.862970582902605,0.0,4.4799265217818425,149,0,0,0.0,26,13.050608032694614,False
9555,44.75808216465143,0.0,13999.999999900414,0.0,13999.999999900414,44.75808216465143,0.0031970058689264145,14.76716307366895,4.113734603783795,0.0,6.29601366542574,64,2,0,7.749490168051941,29,2.550444460481348,False
9556,34.17073871422047,0.0,13999.999999999007,0.0,13999.999999999007,34.17073871422047,0.002440767051015921,24.60156858744719,7.799997853613366,0.0,5.516380239027742,52,2,0,1.0341141731138344,26,2.18583546592176,False
9557,266.55749384886104,0.0,13999.99999997276,0.0,13999.99999997276,266.55749384886104,0.019039820989241407,147.38584998442195,69.67582866606217,0.0,4.386798533296055,272,8,1,11.604965211308668,13,22.57523698813244,False
9558,141.3035944073409,0.0,14000.000000012866,0.0,14000.000000012866,141.3035944073409,0.010093113886229362,108.29562179035935,52.06534907656547,0.0,4.8729655185129195,197,2,0,2.8872235044847283,28,13.49328050615552,False
9559,47.78305264559053,0.0,13999.99999999938,0.0,13999.99999999938,47.78305264559053,0.0034130751889709034,39.154179025425336,16.870965649862857,0.0,5.381361602474592,69,6,1,2.2933091886267025,27,1.7983883353979733,False
9560,35.32173612086012,0.0,14000.000000010647,0.0,14000.000000010647,35.32173612086012,0.00252298115148809,24.499640621116164,7.601165635488347,0.0,6.2104903576037085,47,2,0,13.068167095190553,33,1.9664779851654126,False
9561,54.78523341233234,0.0,13999.999999484453,0.0,13999.999999484453,54.78523341233234,0.003913230958167842,29.222047810944538,9.582948715498036,0.0,5.655578637585973,85,4,0,4.665080826792696,24,4.178654130558848,False
9562,128.729215244747,0.0,13999.999999951766,0.0,13999.999999951766,128.729215244747,0.009194943946085036,79.53350028621355,35.69901613557087,0.0,4.833755572628171,159,2,0,2.04364365263789,26,8.43369199344186,False
9563,42.41912588348269,0.0,14000.000000058493,0.0,14000.000000058493,42.41912588348269,0.0030299375630932473,21.10960125919381,9.429569813855933,0.0,5.85309843565827,78,2,0,3.449111926891718,30,7.885874433261622,False
9564,223.44135241665208,0.7860164857057602,13999.21003742104,3.5846613932070913e-06,13999.210015354727,223.44135241665208,0.015960997214544942,137.2979609749765,61.71145278749745,-0.9963631301187984,4.827458331755302,241,5,0,9.215363163368162,25,15.050872503138502,False
9565,106.08907259031567,0.1379975241545872,13999.83756141814,2.9878304270622616e-07,13999.837560738013,106.08907259031567,0.00757787882344414,52.17067981321541,23.7848514491367,0.9963241151398673,5.222094537425998,142,5,0,3.700519994668734,26,12.383633201778808,False
9566,44.76139689966857,0.0,14000.000000002643,0.0,14000.000000002643,44.76139689966857,0.0031972426356900083,22.72715441876201,9.247627904264935,0.0,5.74189225927709,62,0,0,0.0,33,3.7040343048484843,False
9567,140.20437150791685,0.0,14000.000000337983,0.0,14000.000000337983,140.20437150791685,0.010014597964609434,77.65163908755656,31.286391286734236,0.0,4.447203407358162,139,0,0,0.0,32,13.478437421652476,False
9568,114.02001408034121,0.4758983815793852,13921.960582949263,1.1198362190979348e-06,13921.960574815377,114.02001408034121,0.00818981149524108,72.07660267980926,32.743025728474436,-0.4919221682429877,5.0094333814453975,136,5,0,16.769374576597468,39,10.031041539281405,False
9569,135.69706933270916,0.0,13999.999999968579,0.0,13999.999999968579,135.69706933270916,0.00969264780950098,58.57422708370732,25.985380526829243,0.0,5.294521045299069,160,2,0,30.343070775111165,30,8.155834524839012,False
9570,140.17002739414798,0.0,13999.999999967256,0.0,13999.999999967256,140.17002739414798,0.010012144813891129,94.07788620342531,35.63043565269457,0.0,4.8663816519186085,164,0,0,0.0,21,13.210037709974987,False
9571,35.55058337627131,0.0,14000.000000025797,0.0,14000.000000025797,35.55058337627131,0.0025393273840147003,23.294363083159098,9.105667365278457,0.0,6.305981111583564,61,2,0,8.922054308362537,24,3.050403409868418,False
9572,78.3207831519531,0.0,13999.999879899115,0.0,13999.999879899115,78.3207831519531,0.005594341701702749,44.63580483434367,20.04877608674932,0.0,5.519417031645694,115,0,0,0.0,45,6.530783315188082,False
9573,164.50451901773783,0.8061076026143279,13995.387898207831,2.7080767045176643e-06,13995.387874992703,164.50451901773783,0.011754194421576283,116.95762351854886,54.141323078968554,-0.16450321658039915,4.660210980474892,188,5,0,13.506811645744035,25,11.085575995830963,False
9574,40.320811828089944,0.0,13999.999999998723,0.0,13999.999999998723,40.320811828089944,0.002880057987720973,29.794282690384588,11.694319783824671,0.0,5.894068119984632,70,0,0,0.0,37,7.697190452670195,False
9575,60.201504663248315,0.0,13999.999999999975,0.0,13999.999999999975,60.201504663248315,0.004300107475946316,63.6370188483007,29.940082352325845,0.0,4.836999788255633,90,0,0,0.0,32,4.24296921413023,False
9576,135.20465181977636,0.0,14000.000000173803,0.0,14000.000000173803,135.20465181977636,0.009657475129864134,69.61684870325738,27.423557796547414,0.0,5.05970386033132,180,6,1,21.707964305758797,18,8.525566260003108,False
9577,30.623340974427357,0.0769045043042264,13999.923093317506,4.806323943666606e-08,13999.92309310628,30.623340974427357,0.002187393514257559,23.50800156840686,9.041669878749472,0.37272880292632815,5.643103486799232,60,3,0,12.087350384954819,33,1.1216610746272062,False
9578,111.97056380751354,0.0,13999.999999984844,0.0,13999.999999984844,111.97056380751354,0.007997897414831054,61.71656713555523,24.37076428675349,0.0,5.050247313441373,136,0,0,0.0,30,21.017574280509503,False
9579,28.623177086930028,0.0,14000.000000000005,0.0,14000.000000000005,28.623177086930028,0.0020445126490664296,17.437482913161794,7.182347964219209,0.0,5.969745604787432,48,2,0,3.241228343153146,33,1.4952591603547847,False
9580,115.64174336524793,0.0,14000.000000097623,0.0,14000.000000097623,115.64174336524793,0.00826012452603154,69.45142699814895,29.32857846026292,0.0,5.2780858545620175,149,4,0,15.509741015995688,34,19.53166464166499,False
9581,111.33912265528069,0.0,14000.000000000768,0.0,14000.000000000768,111.33912265528069,0.007952794475376756,67.66356817446115,24.016964295850478,0.0,4.584308826233112,106,2,0,3.953679449388208,26,11.843057558795818,False
9582,51.06976906053262,0.0,14000.000000011954,0.0,14000.000000011954,51.06976906053262,0.003647840647177787,51.309552901847404,21.450851684422965,0.0,5.306867876069805,70,4,0,29.193212174837853,28,2.5492111177810983,False
9583,65.05038071991024,0.0,14000.000001425926,0.0,14000.000001425926,65.05038071991024,0.004646455765234624,43.66273042966978,18.17998905955495,0.0,5.31485215971623,96,0,0,0.0,21,5.953674341090695,False
9584,180.1156533433833,0.0,14000.000000002443,0.0,14000.000000002443,180.1156533433833,0.012865403810239418,135.39735270335444,58.13410292589742,0.0,4.757802387754514,241,6,0,35.6384407516068,15,13.131826903336226,False
9585,28.766315369984984,0.0,13999.999999999927,0.0,13999.999999999927,28.766315369984984,0.0020547368121417954,16.012944775813942,5.216617931202607,0.0,5.915279831036049,48,2,0,0.39889719033646215,31,2.5798569616715876,False
9586,284.8423853648397,0.6089506626523891,13964.4087607078,3.5579644718998692e-06,13964.408747430442,284.8423853648397,0.020397674386887606,133.43609655513404,52.75163071125296,0.9999126484916252,4.646215064914319,253,5,0,137.09790489718745,21,20.128246325528966,False
9587,306.8669063559514,2.5129812156034315,13996.877244851976,1.5744793937405457e-05,13996.877019263238,306.8669063559514,0.021923954771987313,179.44537968223761,84.70896027847614,-0.7585263528756248,4.522786324385155,311,1,0,0.0,20,29.479953214958773,False
9588,32.68150496382418,0.0,14000.00000000022,0.0,14000.00000000022,32.68150496382418,0.0023343932117016906,22.885246628144778,8.675344282678502,0.0,6.090066286895427,47,0,0,0.0,37,1.9003757718730834,False
9589,56.35859416232356,0.0,13999.999999989639,0.0,13999.999999989639,56.35859416232356,0.0040256138687403764,25.368302881779456,10.840033233727892,0.0,5.813121718873031,74,0,0,0.0,43,2.4514846849881633,False
9590,50.13360250202364,0.0,14000.000000000477,0.0,14000.000000000477,50.13360250202364,0.0035809716072872813,26.439193758050884,9.22994766164895,0.0,5.887707281580953,83,2,0,0.28000757186300607,28,2.781932489509532,False
9591,46.175764866907514,0.0,14000.000000292734,0.0,14000.000000292734,46.175764866907514,0.0032982689189958573,29.560029415040148,11.578169330642638,0.0,5.321106276517591,52,0,0,0.0,33,4.18662394957819,False
9592,24.302278500545725,0.0,14000.000000000367,0.0,14000.000000000367,24.302278500545725,0.0017358770357532205,10.13364645939232,4.761952021055544,0.0,6.0073649618149485,39,0,0,0.0,27,0.535679872102894,False
9593,74.51548451450708,2.89745640953528,13983.925455849401,4.416367767744351e-06,13983.925155674255,74.51548451450708,0.005328649551960771,63.8829868400353,27.121626257486334,0.03382537914366135,4.904899453584313,103,7,0,57.19363424558756,27,7.664927887421169,False
9594,174.61186692426313,0.0,14000.00000441153,0.0,14000.00000441153,174.61186692426313,0.012472276204945808,79.76114200903724,30.730783169941958,0.0,5.066430509472904,182,0,0,0.0,35,13.445724539380087,False
9595,32.69300096179418,0.0,14000.000000011838,0.0,14000.000000011838,32.69300096179418,0.0023352143544118956,16.589578691884213,5.601222849248099,0.0,5.189817303988601,53,0,0,0.0,21,1.6030318674857773,False
9596,110.16070848631412,0.0,13999.999999992724,0.0,13999.999999992724,110.16070848631412,0.007868622034740813,53.0685213151119,22.94981220298027,0.0,5.151208161608854,125,2,0,22.842639149709452,28,7.131322107313766,False
9597,99.86171762481051,0.5086733284628164,13997.828096055315,1.0369950376040036e-06,13997.82808681286,99.86171762481051,0.007134086502819477,45.089267313658254,18.19337818626545,0.5564954341113694,5.307505154715573,146,3,0,6.817629457628267,23,6.600090143492806,False
9598,49.579257131653804,0.0,13999.99999999984,0.0,13999.99999999984,49.579257131653804,0.0035413755094038835,49.653808429094894,21.101542944456355,0.0,4.879081647345377,74,0,0,0.0,33,4.858569844656441,False
9599,99.6627857468715,0.0,14000.000000065671,0.0,14000.000000065671,99.6627857468715,0.007118770410457429,74.77198281966571,33.049084628485204,0.0,5.225293948323385,132,1,0,315.15867346973846,28,6.599217787683857,False
9600,290.87196400805004,0.0,13999.999999990878,0.0,13999.999999990878,290.87196400805004,0.0207765688577314,213.87766264720943,105.23634774426415,0.0,4.5074103861741746,291,2,0,343.0840786573314,22,29.614540516495076,False
9601,277.0689612650966,0.0,13999.999999931611,0.0,13999.999999931611,277.0689612650966,0.01979064009046072,176.67197662958648,75.32391693507854,0.0,4.590675715192906,292,1,0,12.399179557708786,16,19.266701344780643,False
9602,27.47965814387914,0.0,14000.000000000013,0.0,14000.000000000013,27.47965814387914,0.0019628327245627937,17.37494880399843,6.903958156332971,0.0,6.0463925380436665,47,0,0,0.0,17,1.8083641254857172,False
9603,35.435089378368694,0.0,13999.999999971878,0.0,13999.999999971878,35.435089378368694,0.002531077812745705,30.299694886457573,12.122024280236142,0.0,6.212137170481945,57,0,0,0.0,36,2.4628465695393147,False
9604,285.4237651723237,0.0,14000.000000059297,0.0,14000.000000059297,285.4237651723237,0.020387411797936773,176.99435100695953,78.55411103881644,0.0,4.421377849117451,280,9,0,103.76504569958085,17,18.269834548834066,False
9605,79.21035563234716,0.0,14000.000000009532,0.0,14000.000000009532,79.21035563234716,0.0056578825451638025,53.449515578654285,18.164029334901716,0.0,5.531230115085332,100,6,0,57.29020326640575,33,2.54284598288508,False
9606,64.26393829227004,0.0,13999.999999999984,0.0,13999.999999999984,64.26393829227004,0.004590281306590722,49.603108405853625,23.6597106136411,0.0,4.976321935447458,93,0,0,0.0,33,4.192399207319686,False
9607,57.239144677141056,0.0,14000.00000011342,0.0,14000.00000011342,57.239144677141056,0.004088510334048381,28.172333348705433,11.017779671156006,0.0,6.045441821829471,72,2,0,71.03246437375725,43,3.761532921556708,False
9608,164.68841551782782,0.0,13999.999999225856,0.0,13999.999999225856,164.68841551782782,0.011763458251923887,115.87803811371052,50.39038615544622,0.0,4.890064624319746,180,0,0,0.0,31,12.506816898178197,False
9609,103.45456849851614,0.0,14000.00000000436,0.0,14000.00000000436,103.45456849851614,0.007389612035605994,80.86949091355096,36.40481342818101,0.0,4.677221597711466,115,0,0,0.0,27,19.5636456573946,False
9610,108.21438152228848,0.0,13999.999999912228,0.0,13999.999999912228,108.21438152228848,0.007729598680211922,79.41854038018022,33.56840526309885,0.0,4.906945144138515,150,2,0,13.939608900010246,29,6.850574769891343,False
9611,43.01544899818856,0.0,13999.999999999558,0.0,13999.999999999558,43.01544899818856,0.00307253207129928,18.419194372891646,7.866945199904629,0.0,5.741875292480943,59,0,0,0.0,17,6.348030081376914,False
9612,28.794776007585043,0.0,14000.000000000095,0.0,14000.000000000095,28.794776007585043,0.0020567697148274893,22.953346211233807,9.080207198533323,0.0,5.587685007282545,50,0,0,0.0,26,2.9918823131160917,False
9613,18.361740336441894,0.0,14000.000000000004,0.0,14000.000000000004,18.361740336441894,0.0013115528811744207,13.475814028931048,3.9596922579344165,0.0,6.7644323859326905,28,0,0,0.0,29,0.35272847982759215,False
9614,33.193313581234236,0.0,13999.999999999995,0.0,13999.999999999995,33.193313581234236,0.0023709509700881605,12.129889928770975,2.9714578374081277,0.0,6.119308338208391,60,0,0,0.0,26,2.892410253025872,False
9615,133.07509676774274,0.0,14000.000000019105,0.0,14000.000000019105,133.07509676774274,0.009505364054825795,76.41138335229702,28.809267286447366,0.0,4.6900869463232775,149,0,0,0.0,23,8.917924610044293,False
9616,38.1287396696236,0.0,14000.000000018632,0.0,14000.000000018632,38.1287396696236,0.0027234814049694896,18.704094277777987,6.5093373402873205,0.0,6.159909258888804,64,2,0,4.617387026441532,32,2.71156050389475,False
